Column1,Column2,Category,Value,Month,Date,Name,Surname,Orientation
50,132,B,131,Jul,2022-08-28 04:47:44.173297,Charlie,Miller,Gay
40,64,A,369,Feb,2020-11-19 04:47:44.173297,Henry,Miller,Pansexual
60,81,C,228,Aug,2023-03-05 04:47:44.173297,Jack,Davis,Straight
22,184,C,228,Apr,2022-04-13 04:47:44.173297,Ivy,Martinez,Gay
22,87,C,204,Aug,2019-08-20 04:47:44.173297,Charlie,Williams,Pansexual
47,106,B,411,Feb,2023-04-06 04:47:44.173297,Jack,Smith,Pansexual
73,70,B,158,Jul,2021-05-15 04:47:44.173297,Alice,Rodriguez,Pansexual
50,105,A,401,Jan,2020-07-23 04:47:44.173297,Alice,Jones,Gay
59,188,B,282,Aug,2024-03-02 04:47:44.173297,Jack,Davis,Bisexual
94,115,B,187,Nov,2023-09-27 04:47:44.173297,David,Davis,Lesbian
89,155,A,294,Feb,2023-09-27 04:47:44.173297,Jack,Jones,Lesbian
5,57,B,343,Sep,2023-10-06 04:47:44.173297,Grace,Jones,Lesbian
53,82,A,217,Jun,2019-10-14 04:47:44.173297,Jack,Martinez,Straight
28,152,C,216,Sep,2021-02-06 04:47:44.173297,Alice,Martinez,Lesbian
21,71,B,334,Oct,2022-01-07 04:47:44.173297,Henry,Martinez,Lesbian
40,103,B,217,Dec,2020-05-14 04:47:44.173297,David,Williams,Straight
16,69,A,186,Feb,2023-11-27 04:47:44.173297,Alice,Smith,Straight
94,148,A,361,Oct,2023-07-05 04:47:44.173297,Henry,Smith,Gay
41,164,A,243,Jan,2024-01-27 04:47:44.173297,Eva,Jones,Gay
57,129,B,163,May,2021-03-14 04:47:44.173297,David,Miller,Lesbian
65,81,A,443,Jan,2021-08-28 04:47:44.173297,Bob,Rodriguez,Gay
3,72,C,160,Dec,2022-12-04 04:47:44.173297,Grace,Smith,Bisexual
23,97,A,430,Oct,2023-04-13 04:47:44.173297,Jack,Miller,Lesbian
80,194,C,343,Dec,2020-03-15 04:47:44.173297,Charlie,Brown,Gay
18,174,C,335,May,2023-09-03 04:47:44.173297,Bob,Brown,Straight
51,65,C,119,Aug,2021-06-05 04:47:44.173297,Eva,Rodriguez,Straight
62,170,A,106,Feb,2024-02-02 04:47:44.173297,Ivy,Williams,Gay
29,134,A,293,Feb,2023-03-10 04:47:44.173297,Frank,Garcia,Lesbian
62,189,A,144,Jul,2020-04-18 04:47:44.173297,Eva,Jones,Pansexual
86,143,A,433,May,2023-03-08 04:47:44.173297,Charlie,Johnson,Gay
47,192,C,382,Dec,2019-03-27 04:47:44.173297,Eva,Williams,Pansexual
8,199,A,361,Apr,2022-01-16 04:47:44.173297,Grace,Jones,Lesbian
8,186,B,154,Nov,2022-05-18 04:47:44.173297,Henry,Garcia,Bisexual
3,73,A,263,Sep,2020-09-13 04:47:44.173297,Alice,Williams,Straight
64,188,A,343,Feb,2023-09-24 04:47:44.173297,Ivy,Rodriguez,Pansexual
84,150,C,302,Jun,2022-07-20 04:47:44.173297,David,Martinez,Pansexual
72,114,C,320,Jul,2020-10-24 04:47:44.173297,Ivy,Williams,Pansexual
38,82,C,377,Mar,2022-12-07 04:47:44.173297,Eva,Brown,Bisexual
86,134,C,271,Aug,2021-02-15 04:47:44.173297,Henry,Garcia,Gay
72,86,B,254,Apr,2019-09-24 04:47:44.173297,Jack,Garcia,Lesbian
34,116,C,336,Dec,2022-12-17 04:47:44.173297,Alice,Garcia,Lesbian
34,102,A,450,Jan,2023-04-29 04:47:44.173297,David,Johnson,Lesbian
25,135,C,482,Jul,2022-08-25 04:47:44.173297,Frank,Brown,Straight
85,158,A,135,May,2021-02-05 04:47:44.173297,Jack,Rodriguez,Pansexual
32,136,A,483,Sep,2019-05-11 04:47:44.173297,Charlie,Davis,Bisexual
22,154,B,190,Dec,2023-01-29 04:47:44.173297,Ivy,Williams,Lesbian
6,139,C,372,Feb,2023-12-27 04:47:44.173297,David,Johnson,Gay
42,182,B,227,Oct,2020-03-15 04:47:44.173297,Frank,Johnson,Gay
77,82,A,100,Oct,2023-12-16 04:47:44.173297,Charlie,Miller,Bisexual
62,93,C,168,Jan,2020-02-24 04:47:44.173297,Ivy,Martinez,Lesbian
15,150,B,229,Nov,2020-04-10 04:47:44.173297,Ivy,Smith,Straight
66,187,A,270,Jan,2023-11-23 04:47:44.173297,Eva,Jones,Lesbian
3,101,C,345,Mar,2019-05-30 04:47:44.173297,Henry,Williams,Bisexual
17,144,A,212,Jul,2019-09-20 04:47:44.173297,Eva,Garcia,Gay
44,79,B,359,Feb,2021-01-27 04:47:44.173297,David,Brown,Gay
75,179,B,199,Apr,2024-01-01 04:47:44.173297,Ivy,Brown,Gay
20,86,B,412,May,2021-01-23 04:47:44.173297,Ivy,Garcia,Bisexual
21,64,A,432,May,2020-08-15 04:47:44.173297,Grace,Brown,Gay
93,163,B,211,Apr,2020-02-27 04:47:44.173297,Henry,Miller,Lesbian
67,152,C,105,Feb,2024-02-20 04:47:44.173297,Frank,Brown,Gay
97,148,C,492,Jan,2019-10-24 04:47:44.173297,Henry,Martinez,Bisexual
48,159,B,178,Jun,2024-03-06 04:47:44.173297,Bob,Davis,Straight
22,176,A,369,Jul,2021-01-08 04:47:44.173297,Grace,Williams,Pansexual
89,128,B,236,Aug,2021-08-19 04:47:44.173297,Alice,Martinez,Gay
88,125,A,358,Jun,2022-09-25 04:47:44.173297,Frank,Miller,Pansexual
89,63,B,358,Nov,2019-11-18 04:47:44.173297,Jack,Martinez,Gay
10,103,A,205,Aug,2023-03-24 04:47:44.173297,Frank,Miller,Lesbian
32,153,C,184,Sep,2019-05-14 04:47:44.173297,Alice,Garcia,Straight
2,199,C,239,Sep,2023-08-25 04:47:44.173297,Alice,Rodriguez,Bisexual
41,189,A,444,Aug,2021-06-22 04:47:44.173297,Jack,Johnson,Pansexual
80,91,C,476,Oct,2019-05-31 04:47:44.173297,Ivy,Garcia,Straight
80,73,A,217,Dec,2023-05-23 04:47:44.173297,Alice,Garcia,Bisexual
43,55,A,202,May,2023-06-29 04:47:44.173297,Alice,Miller,Bisexual
78,61,B,454,May,2020-08-14 04:47:44.173297,Grace,Williams,Pansexual
68,118,B,460,Nov,2022-01-02 04:47:44.173297,Jack,Rodriguez,Lesbian
51,149,A,258,Nov,2020-10-06 04:47:44.173297,Charlie,Williams,Lesbian
70,103,C,116,Aug,2019-04-09 04:47:44.173297,Bob,Brown,Straight
27,167,A,163,Feb,2019-11-02 04:47:44.173297,Henry,Rodriguez,Straight
7,112,B,266,Jul,2022-02-02 04:47:44.173297,David,Williams,Bisexual
28,175,A,196,Apr,2022-12-01 04:47:44.173297,Charlie,Davis,Gay
7,136,C,100,Nov,2020-08-31 04:47:44.173297,Henry,Brown,Lesbian
51,107,B,223,Feb,2022-03-29 04:47:44.173297,Ivy,Johnson,Lesbian
9,98,B,284,Jul,2019-07-08 04:47:44.173297,Eva,Jones,Lesbian
59,132,A,157,May,2021-05-20 04:47:44.173297,Jack,Miller,Pansexual
28,152,A,326,Nov,2023-12-18 04:47:44.173297,Frank,Smith,Pansexual
41,143,C,176,Jul,2020-01-12 04:47:44.173297,Eva,Williams,Pansexual
91,151,B,304,Mar,2021-02-26 04:47:44.173297,Ivy,Miller,Lesbian
67,62,A,282,Dec,2019-08-15 04:47:44.173297,Alice,Smith,Bisexual
16,161,B,491,May,2019-09-23 04:47:44.173297,Ivy,Brown,Gay
31,150,C,175,Aug,2019-10-15 04:47:44.173297,Henry,Miller,Gay
55,112,A,137,Apr,2024-02-05 04:47:44.173297,Charlie,Garcia,Gay
26,190,B,293,Aug,2022-06-12 04:47:44.173297,Alice,Williams,Bisexual
8,189,B,351,Aug,2023-10-23 04:47:44.173297,Charlie,Brown,Straight
76,63,C,298,Dec,2022-12-03 04:47:44.173297,Ivy,Smith,Pansexual
43,89,B,231,Jun,2019-09-07 04:47:44.173297,Grace,Martinez,Gay
47,105,A,135,Aug,2022-12-09 04:47:44.173297,Charlie,Martinez,Bisexual
48,67,C,123,Jul,2021-01-28 04:47:44.173297,Grace,Brown,Straight
74,122,B,446,Oct,2023-12-26 04:47:44.173297,Bob,Miller,Gay
57,65,B,194,May,2023-03-03 04:47:44.173297,Henry,Brown,Bisexual
27,108,B,387,Feb,2023-04-18 04:47:44.173297,David,Davis,Straight
90,54,C,256,Mar,2023-10-16 04:47:44.173297,Eva,Brown,Pansexual
4,51,A,396,Jan,2019-11-08 04:47:44.173297,Frank,Brown,Straight
42,138,A,443,Sep,2023-06-12 04:47:44.173297,Bob,Jones,Lesbian
91,64,C,481,Feb,2021-08-23 04:47:44.173297,Frank,Brown,Gay
86,176,A,370,Aug,2019-04-21 04:47:44.173297,Grace,Brown,Bisexual
60,169,B,235,Nov,2021-03-12 04:47:44.173297,Jack,Rodriguez,Pansexual
39,167,C,478,Apr,2023-02-09 04:47:44.173297,Frank,Johnson,Gay
47,117,B,189,Mar,2021-06-04 04:47:44.173297,Bob,Garcia,Pansexual
78,147,A,118,Jul,2020-12-05 04:47:44.173297,Jack,Jones,Gay
94,53,C,258,Aug,2021-09-08 04:47:44.173297,David,Rodriguez,Bisexual
48,143,C,381,Dec,2021-04-17 04:47:44.173297,Bob,Johnson,Bisexual
75,70,A,155,May,2021-03-10 04:47:44.173297,Frank,Johnson,Lesbian
20,70,B,285,Jan,2023-05-20 04:47:44.173297,David,Brown,Straight
35,109,A,479,Sep,2022-10-13 04:47:44.173297,David,Jones,Gay
68,131,C,372,Oct,2023-10-30 04:47:44.173297,Grace,Rodriguez,Lesbian
70,65,C,210,Jan,2020-07-02 04:47:44.173297,Ivy,Jones,Gay
97,156,B,214,May,2021-10-03 04:47:44.173297,Henry,Smith,Gay
27,152,B,448,Dec,2020-10-09 04:47:44.173297,Jack,Miller,Lesbian
39,141,B,406,Feb,2023-06-28 04:47:44.173297,David,Garcia,Gay
99,63,A,115,Feb,2021-03-27 04:47:44.173297,Frank,Rodriguez,Pansexual
13,146,A,272,Mar,2021-07-19 04:47:44.173297,Jack,Smith,Lesbian
16,191,C,225,Nov,2022-08-17 04:47:44.173297,David,Johnson,Pansexual
87,145,B,132,Dec,2022-08-11 04:47:44.173297,Henry,Williams,Pansexual
49,91,A,269,Apr,2022-12-17 04:47:44.173297,Bob,Brown,Bisexual
4,84,B,136,Jan,2019-06-14 04:47:44.173297,Eva,Davis,Lesbian
14,165,B,192,Jan,2020-02-08 04:47:44.173297,Frank,Smith,Gay
71,188,A,405,Jul,2022-04-12 04:47:44.173297,Grace,Martinez,Gay
74,53,A,326,Apr,2023-12-16 04:47:44.173297,Alice,Smith,Pansexual
5,95,B,494,Dec,2019-05-16 04:47:44.173297,Jack,Davis,Lesbian
85,54,A,260,Jun,2023-09-23 04:47:44.173297,Charlie,Brown,Bisexual
18,122,A,366,Sep,2021-09-11 04:47:44.173297,Frank,Davis,Pansexual
39,116,A,181,Jun,2019-10-03 04:47:44.173297,Ivy,Jones,Gay
95,122,C,317,Jul,2020-08-22 04:47:44.173297,Grace,Williams,Lesbian
39,142,B,122,Nov,2019-05-21 04:47:44.173297,Alice,Brown,Bisexual
71,155,C,481,Jan,2020-03-21 04:47:44.173297,Bob,Williams,Lesbian
4,126,C,252,Aug,2020-11-02 04:47:44.173297,David,Johnson,Lesbian
64,170,B,431,Aug,2021-10-09 04:47:44.173297,Bob,Davis,Lesbian
93,186,B,439,Jun,2023-05-12 04:47:44.173297,Charlie,Miller,Lesbian
1,52,C,157,Jul,2020-08-17 04:47:44.173297,Bob,Garcia,Gay
59,142,A,358,Dec,2022-07-24 04:47:44.173297,Henry,Davis,Gay
70,87,B,370,Oct,2022-01-12 04:47:44.173297,David,Rodriguez,Bisexual
90,191,B,178,Feb,2023-03-07 04:47:44.173297,David,Miller,Bisexual
55,167,B,393,Apr,2019-05-15 04:47:44.173297,David,Johnson,Lesbian
62,61,C,246,May,2021-05-05 04:47:44.173297,Henry,Martinez,Gay
86,112,B,290,Jun,2019-05-27 04:47:44.173297,Jack,Johnson,Gay
54,117,B,438,Jan,2022-12-20 04:47:44.173297,Grace,Williams,Lesbian
79,148,A,127,May,2021-04-26 04:47:44.173297,Frank,Williams,Gay
38,81,B,422,Nov,2020-11-18 04:47:44.173297,Bob,Jones,Bisexual
23,84,A,231,Aug,2020-10-09 04:47:44.173297,Frank,Miller,Pansexual
95,92,B,485,Aug,2024-03-02 04:47:44.173297,Alice,Martinez,Gay
33,148,B,341,Nov,2021-12-25 04:47:44.173297,David,Williams,Bisexual
43,150,B,455,Apr,2023-02-09 04:47:44.173297,Alice,Martinez,Gay
46,148,C,213,Jul,2020-07-29 04:47:44.173297,Bob,Rodriguez,Pansexual
20,170,C,189,Apr,2023-11-06 04:47:44.173297,Frank,Martinez,Lesbian
21,69,C,488,Sep,2020-07-16 04:47:44.173297,Bob,Garcia,Lesbian
79,147,A,323,Mar,2019-05-02 04:47:44.173297,Henry,Martinez,Lesbian
1,95,B,409,Jul,2021-07-19 04:47:44.173297,Ivy,Smith,Lesbian
2,154,C,265,Jun,2019-12-16 04:47:44.173297,Henry,Jones,Gay
91,168,A,460,Nov,2021-11-26 04:47:44.173297,Ivy,Jones,Straight
11,85,B,495,Sep,2020-12-13 04:47:44.173297,Ivy,Brown,Straight
81,195,C,346,Nov,2021-12-05 04:47:44.173297,Grace,Williams,Gay
93,170,B,192,Aug,2023-05-06 04:47:44.173297,Frank,Jones,Lesbian
84,189,C,388,Apr,2024-03-10 04:47:44.173297,Jack,Jones,Lesbian
85,179,B,286,Nov,2019-10-31 04:47:44.173297,David,Williams,Gay
32,95,B,188,May,2020-05-29 04:47:44.173297,Alice,Smith,Pansexual
40,101,A,464,Dec,2021-11-01 04:47:44.173297,Jack,Martinez,Gay
71,176,B,314,Sep,2023-08-20 04:47:44.173297,Grace,Martinez,Straight
78,184,B,390,Sep,2024-02-27 04:47:44.173297,Grace,Martinez,Straight
26,145,C,183,Jan,2024-02-18 04:47:44.173297,Henry,Johnson,Straight
71,53,A,197,Feb,2019-08-24 04:47:44.173297,Alice,Williams,Lesbian
75,198,A,187,Jul,2023-06-06 04:47:44.173297,Frank,Martinez,Pansexual
69,133,A,233,Nov,2021-07-18 04:47:44.173297,Grace,Smith,Bisexual
19,125,C,317,Feb,2022-12-20 04:47:44.173297,Ivy,Davis,Bisexual
34,66,C,121,Mar,2024-01-03 04:47:44.173297,Eva,Davis,Lesbian
3,63,B,221,Sep,2021-12-27 04:47:44.173297,Charlie,Garcia,Straight
49,97,B,188,Aug,2022-06-22 04:47:44.173297,David,Johnson,Lesbian
26,156,B,106,Oct,2023-09-22 04:47:44.173297,Grace,Brown,Gay
33,104,B,326,Jun,2020-08-18 04:47:44.173297,David,Martinez,Gay
23,181,C,166,Apr,2023-10-10 04:47:44.173297,Ivy,Martinez,Bisexual
70,128,A,144,Mar,2022-12-16 04:47:44.173297,Bob,Miller,Gay
49,162,B,360,Aug,2023-05-07 04:47:44.173297,David,Brown,Gay
75,171,A,415,Sep,2023-04-21 04:47:44.173297,Charlie,Williams,Straight
29,114,B,228,Oct,2022-06-24 04:47:44.173297,Bob,Martinez,Bisexual
75,134,C,343,Dec,2021-01-23 04:47:44.173297,Charlie,Williams,Lesbian
26,88,B,135,Jun,2020-12-08 04:47:44.173297,Henry,Williams,Lesbian
95,161,A,270,Jun,2020-03-02 04:47:44.173297,Jack,Brown,Pansexual
15,171,A,335,Feb,2022-07-22 04:47:44.173297,Eva,Davis,Lesbian
96,50,A,345,Sep,2020-06-22 04:47:44.173297,Bob,Martinez,Straight
24,104,A,205,Nov,2021-08-03 04:47:44.173297,Alice,Johnson,Bisexual
28,149,B,327,Feb,2023-04-26 04:47:44.173297,Ivy,Williams,Straight
97,159,C,308,Oct,2022-10-02 04:47:44.173297,Henry,Jones,Straight
21,188,A,391,Jun,2021-04-22 04:47:44.173297,Charlie,Johnson,Pansexual
16,88,B,409,Feb,2022-11-11 04:47:44.173297,Grace,Jones,Pansexual
59,138,A,297,Jul,2020-05-09 04:47:44.173297,Ivy,Martinez,Straight
21,176,C,326,Dec,2023-10-04 04:47:44.173297,Frank,Martinez,Gay
56,164,A,490,Jun,2020-04-20 04:47:44.173297,Alice,Garcia,Straight
97,153,A,319,Jun,2022-06-06 04:47:44.173297,Jack,Williams,Straight
16,191,C,387,Apr,2023-10-01 04:47:44.173297,Charlie,Smith,Straight
83,113,B,123,Oct,2021-08-19 04:47:44.173297,Ivy,Johnson,Pansexual
85,199,A,162,Feb,2020-02-03 04:47:44.173297,Frank,Miller,Pansexual
53,76,C,232,Jan,2021-05-26 04:47:44.173297,Ivy,Miller,Pansexual
70,92,B,427,Sep,2020-07-06 04:47:44.173297,Grace,Miller,Pansexual
3,160,A,173,Jul,2022-04-16 04:47:44.173297,Bob,Rodriguez,Pansexual
65,74,C,483,Feb,2020-11-04 04:47:44.173297,Alice,Johnson,Lesbian
59,197,B,135,Dec,2020-09-15 04:47:44.173297,Bob,Jones,Bisexual
52,199,C,226,Nov,2019-07-07 04:47:44.173297,Frank,Martinez,Straight
24,157,C,198,Jan,2020-01-24 04:47:44.173297,Bob,Martinez,Gay
45,152,B,206,Oct,2022-02-02 04:47:44.173297,Charlie,Smith,Bisexual
30,178,C,149,Mar,2021-12-24 04:47:44.173297,Eva,Brown,Pansexual
3,91,B,431,Apr,2019-03-19 04:47:44.173297,Bob,Brown,Lesbian
26,198,C,258,Mar,2023-03-30 04:47:44.173297,Ivy,Williams,Gay
9,125,A,388,Jul,2019-04-03 04:47:44.173297,Bob,Jones,Lesbian
44,165,B,135,Feb,2019-11-03 04:47:44.173297,Eva,Miller,Lesbian
99,140,A,116,Feb,2023-12-07 04:47:44.173297,Frank,Johnson,Bisexual
95,160,A,115,Jan,2023-01-06 04:47:44.173297,Eva,Rodriguez,Bisexual
12,186,A,331,Feb,2020-05-24 04:47:44.173297,Eva,Garcia,Gay
18,52,C,466,Aug,2023-07-17 04:47:44.173297,Grace,Martinez,Gay
85,193,B,485,Jun,2019-04-30 04:47:44.173297,Jack,Jones,Bisexual
43,178,C,194,Sep,2020-08-25 04:47:44.173297,Ivy,Williams,Lesbian
50,138,B,265,Jun,2020-11-22 04:47:44.173297,David,Davis,Gay
6,152,B,385,Mar,2021-08-12 04:47:44.173297,David,Brown,Bisexual
17,82,A,452,Feb,2021-10-06 04:47:44.173297,Bob,Jones,Gay
90,184,B,479,Jan,2023-01-02 04:47:44.173297,Eva,Garcia,Straight
65,127,A,380,Mar,2020-10-24 04:47:44.173297,Grace,Jones,Gay
82,185,A,453,Apr,2022-03-04 04:47:44.173297,Ivy,Brown,Bisexual
5,84,C,408,Jul,2020-04-21 04:47:44.173297,Henry,Smith,Pansexual
68,194,A,256,Nov,2021-09-01 04:47:44.173297,Charlie,Rodriguez,Bisexual
2,71,A,198,Mar,2023-03-31 04:47:44.173297,Charlie,Garcia,Bisexual
25,95,B,247,Mar,2021-02-08 04:47:44.173297,Henry,Smith,Gay
30,64,A,158,Jul,2019-06-19 04:47:44.173297,Jack,Rodriguez,Lesbian
46,74,A,498,Jun,2022-01-16 04:47:44.173297,Henry,Johnson,Gay
68,177,B,327,Jul,2023-01-22 04:47:44.173297,Alice,Martinez,Straight
38,67,A,172,Jan,2022-12-14 04:47:44.173297,Alice,Williams,Straight
52,102,A,414,Jan,2024-02-19 04:47:44.173297,David,Martinez,Pansexual
15,75,B,143,Apr,2022-09-21 04:47:44.173297,Jack,Martinez,Lesbian
85,185,B,146,Jul,2020-12-20 04:47:44.173297,Charlie,Smith,Bisexual
84,155,B,335,Nov,2019-05-20 04:47:44.173297,Eva,Smith,Gay
90,104,C,298,Jan,2019-05-09 04:47:44.173297,Frank,Davis,Pansexual
7,112,A,354,Aug,2020-06-17 04:47:44.173297,Charlie,Johnson,Gay
16,118,A,437,Apr,2019-05-04 04:47:44.173297,Ivy,Williams,Gay
72,160,A,248,Dec,2019-04-23 04:47:44.173297,Grace,Brown,Pansexual
32,143,A,121,Jun,2022-04-09 04:47:44.173297,Alice,Rodriguez,Lesbian
16,91,C,459,Jan,2021-10-17 04:47:44.173297,Frank,Martinez,Pansexual
86,112,C,339,Aug,2020-03-15 04:47:44.173297,Eva,Williams,Gay
32,155,C,144,Feb,2023-08-22 04:47:44.173297,David,Johnson,Lesbian
55,145,C,477,Jul,2019-06-12 04:47:44.173297,Charlie,Rodriguez,Bisexual
11,153,A,194,Jul,2021-09-29 04:47:44.173297,Alice,Brown,Straight
57,154,B,490,Jul,2022-06-21 04:47:44.173297,Eva,Johnson,Straight
55,87,B,183,Sep,2021-10-15 04:47:44.173297,Jack,Smith,Pansexual
20,121,B,190,Jul,2019-07-01 04:47:44.173297,David,Jones,Pansexual
57,163,B,367,Aug,2020-02-19 04:47:44.173297,Bob,Garcia,Lesbian
98,72,A,417,Jun,2022-11-23 04:47:44.173297,Frank,Davis,Gay
6,120,A,445,Oct,2024-01-02 04:47:44.173297,Frank,Jones,Bisexual
70,198,B,248,Jun,2022-10-15 04:47:44.173297,Charlie,Smith,Gay
30,127,B,343,Oct,2021-02-28 04:47:44.173297,David,Williams,Pansexual
64,113,A,101,Nov,2023-12-25 04:47:44.173297,Ivy,Williams,Lesbian
7,137,A,490,Mar,2022-02-04 04:47:44.173297,David,Smith,Bisexual
14,109,B,162,Oct,2022-11-27 04:47:44.173297,Bob,Smith,Lesbian
42,151,A,235,Jan,2023-11-04 04:47:44.173297,Henry,Johnson,Straight
47,199,C,120,Jun,2022-12-26 04:47:44.173297,David,Williams,Gay
70,140,A,468,Mar,2023-12-31 04:47:44.173297,Jack,Jones,Bisexual
24,73,A,179,Mar,2023-03-05 04:47:44.173297,Charlie,Rodriguez,Gay
30,189,B,204,Jan,2023-01-19 04:47:44.173297,Frank,Johnson,Pansexual
93,164,A,389,Jun,2020-07-01 04:47:44.173297,Jack,Miller,Lesbian
52,162,B,154,May,2023-04-17 04:47:44.173297,Jack,Martinez,Gay
42,165,A,353,Sep,2022-11-18 04:47:44.173297,Grace,Brown,Gay
99,134,C,311,Mar,2022-05-16 04:47:44.173297,Henry,Davis,Lesbian
39,193,A,442,Oct,2023-05-10 04:47:44.173297,David,Johnson,Pansexual
7,169,C,342,Dec,2024-03-02 04:47:44.173297,David,Smith,Lesbian
47,57,C,276,Jun,2021-10-30 04:47:44.173297,David,Martinez,Pansexual
21,69,B,408,Oct,2020-08-10 04:47:44.173297,David,Williams,Bisexual
95,80,C,381,Jan,2021-04-02 04:47:44.173297,David,Williams,Pansexual
9,113,C,104,Apr,2023-03-29 04:47:44.173297,Frank,Martinez,Pansexual
11,179,B,412,Jul,2021-05-09 04:47:44.173297,Eva,Williams,Bisexual
41,151,B,156,Aug,2020-11-08 04:47:44.173297,Grace,Garcia,Pansexual
41,131,A,437,Aug,2022-04-11 04:47:44.173297,Bob,Garcia,Bisexual
80,68,C,257,Feb,2019-09-06 04:47:44.173297,Bob,Davis,Pansexual
78,135,B,145,Jan,2023-05-01 04:47:44.173297,Charlie,Rodriguez,Gay
68,66,A,135,May,2019-07-20 04:47:44.173297,Jack,Martinez,Gay
88,134,B,445,Jun,2020-08-28 04:47:44.173297,Alice,Garcia,Bisexual
1,85,B,491,Jul,2021-04-12 04:47:44.173297,Bob,Garcia,Gay
54,150,B,475,Jan,2021-05-05 04:47:44.173297,Charlie,Brown,Straight
58,75,C,372,Mar,2020-06-25 04:47:44.173297,Bob,Martinez,Lesbian
98,178,C,282,Aug,2023-10-03 04:47:44.173297,Jack,Garcia,Pansexual
45,89,B,182,Sep,2022-01-04 04:47:44.173297,Frank,Miller,Gay
37,69,A,125,Jul,2019-08-07 04:47:44.173297,Henry,Jones,Straight
43,159,B,312,Mar,2020-06-10 04:47:44.173297,Alice,Brown,Bisexual
55,52,C,391,Dec,2021-09-20 04:47:44.173297,Ivy,Davis,Bisexual
38,59,C,147,Oct,2020-07-09 04:47:44.173297,Eva,Smith,Pansexual
4,164,A,319,Aug,2023-04-21 04:47:44.173297,Jack,Rodriguez,Lesbian
63,106,A,353,Sep,2023-08-13 04:47:44.173297,Alice,Rodriguez,Pansexual
63,169,A,406,Jun,2022-07-08 04:47:44.173297,Bob,Jones,Bisexual
48,81,A,423,Nov,2023-04-18 04:47:44.173297,Alice,Davis,Lesbian
5,165,C,387,Apr,2019-10-25 04:47:44.173297,Jack,Jones,Pansexual
34,185,A,447,Dec,2021-04-20 04:47:44.173297,Eva,Jones,Pansexual
6,79,A,260,Oct,2020-11-26 04:47:44.173297,Henry,Rodriguez,Pansexual
29,103,A,170,Jun,2022-12-15 04:47:44.173297,Henry,Miller,Lesbian
19,154,A,331,Nov,2020-08-29 04:47:44.173297,Jack,Williams,Gay
66,131,A,200,Sep,2022-08-25 04:47:44.173297,Ivy,Johnson,Straight
12,189,A,367,Jul,2022-02-05 04:47:44.173297,Bob,Brown,Pansexual
15,152,C,384,Feb,2023-11-25 04:47:44.173297,Henry,Jones,Bisexual
94,65,C,238,Feb,2022-05-16 04:47:44.173297,Frank,Brown,Pansexual
79,74,A,125,May,2023-11-11 04:47:44.173297,Alice,Martinez,Gay
12,138,C,327,Jul,2023-11-09 04:47:44.173297,Bob,Garcia,Gay
56,99,C,343,May,2022-03-22 04:47:44.173297,Eva,Jones,Gay
27,107,C,314,Sep,2023-05-28 04:47:44.173297,Alice,Smith,Gay
52,176,C,283,Feb,2024-02-12 04:47:44.173297,Charlie,Jones,Pansexual
75,53,C,162,Mar,2021-10-18 04:47:44.173297,Jack,Williams,Lesbian
85,199,A,458,Nov,2021-02-07 04:47:44.173297,Jack,Davis,Pansexual
38,193,B,280,Apr,2022-01-08 04:47:44.173297,Jack,Davis,Pansexual
12,138,B,299,Nov,2024-02-27 04:47:44.173297,Grace,Johnson,Bisexual
75,145,B,204,Nov,2022-10-02 04:47:44.173297,David,Martinez,Bisexual
3,184,C,202,Sep,2022-03-28 04:47:44.173297,Jack,Jones,Pansexual
84,71,A,207,Jun,2023-05-15 04:47:44.173297,Ivy,Williams,Straight
66,143,C,219,Jul,2022-08-04 04:47:44.173297,Charlie,Brown,Straight
14,155,C,428,Feb,2020-09-22 04:47:44.173297,Ivy,Smith,Straight
13,122,B,409,Feb,2020-04-22 04:47:44.173297,Grace,Jones,Straight
8,187,B,472,Aug,2022-07-18 04:47:44.173297,Charlie,Johnson,Gay
33,81,C,115,Jun,2019-04-16 04:47:44.173297,Eva,Rodriguez,Pansexual
43,167,B,137,Dec,2020-03-15 04:47:44.173297,Eva,Brown,Pansexual
57,86,C,414,May,2020-11-09 04:47:44.173297,David,Johnson,Pansexual
40,199,A,465,Sep,2020-06-23 04:47:44.173297,Bob,Jones,Bisexual
47,181,A,322,Dec,2022-04-09 04:47:44.173297,Frank,Davis,Straight
91,144,B,494,Sep,2021-06-09 04:47:44.173297,Jack,Davis,Bisexual
91,197,C,204,Feb,2023-02-28 04:47:44.173297,Charlie,Garcia,Lesbian
72,170,C,114,Mar,2024-02-01 04:47:44.173297,Henry,Martinez,Pansexual
67,158,A,490,Apr,2020-12-28 04:47:44.173297,Ivy,Garcia,Gay
31,197,B,196,Jun,2019-05-03 04:47:44.173297,Jack,Johnson,Straight
63,64,A,298,Mar,2020-12-29 04:47:44.173297,Jack,Rodriguez,Lesbian
44,150,C,382,Jan,2024-02-21 04:47:44.173297,Grace,Miller,Lesbian
76,69,A,168,Jan,2022-05-16 04:47:44.173297,Alice,Brown,Lesbian
71,55,A,417,Dec,2023-08-14 04:47:44.173297,Alice,Smith,Pansexual
44,63,C,258,Sep,2021-11-08 04:47:44.173297,Frank,Rodriguez,Gay
77,85,B,400,May,2021-12-15 04:47:44.173297,David,Garcia,Straight
83,62,A,178,Jul,2023-07-20 04:47:44.173297,Frank,Smith,Pansexual
